timestamp,position_lat@deg,position_long@deg,distance@km,enhanced_altitude@m,heart_rate@bpm,temperature@C,enhanced_speed@km/h,cadence@rpm,fractional_cadence@rpm
2022-03-10T01:39:02+00:00,-37.84980366937816,145.1122611667961,0.45574000000000003,64.79999999999995,109,28,34.632,60.0,0.0
2022-03-10T01:39:03+00:00,-37.84979252144694,145.11214708909392,0.46575,64.39999999999998,108,28,36.0756,64.0,0.0
2022-03-10T01:39:06+00:00,-37.84976125694811,145.111793121323,0.49822000000000005,63.39999999999998,109,28,40.0068,72.0,0.0
2022-03-10T01:39:07+00:00,-37.84974197857082,145.11166378855705,0.50934,62.60000000000002,109,28,40.0068,67.0,0.0
2022-03-10T01:39:08+00:00,-37.84972605295479,145.1115370541811,0.5204500000000001,62.200000000000045,109,28,40.0068,72.0,0.0
2022-03-10T01:39:11+00:00,-37.84969361498952,145.1111781410873,0.5525800000000001,61.799999999999955,106,28,37.3284,65.0,0.0
2022-03-10T01:39:14+00:00,-37.84967509098351,145.1108512468636,0.58182,62.39999999999998,107,28,33.9012,71.0,0.0
2022-03-10T01:39:17+00:00,-37.84966352395713,145.1105499174446,0.60852,63.799999999999955,107,28,31.147199999999998,67.0,0.0
2022-03-10T01:39:20+00:00,-37.849659752100706,145.11027440428734,0.6326,64.60000000000002,110,28,27.8928,74.0,0.0
2022-03-10T01:39:22+00:00,-37.84965832717717,145.110107017681,0.64735,64.79999999999995,109,28,26.1108,65.0,0.0
2022-03-10T01:39:26+00:00,-37.849662601947784,145.1098094601184,0.6735800000000001,66.0,110,28,22.7088,73.0,0.0
2022-03-10T01:39:29+00:00,-37.84966302104294,145.1095911115408,0.69147,67.20000000000005,110,28,20.7576,67.0,0.0
2022-03-10T01:39:31+00:00,-37.84966243430972,145.10947435162961,0.7027899999999999,68.39999999999998,111,28,20.253600000000002,68.0,0.0
2022-03-10T01:39:34+00:00,-37.8496634401381,145.10928106494248,0.71962,69.39999999999998,114,28,20.1528,69.0,0.0
2022-03-10T01:39:37+00:00,-37.849675761535764,145.109105380252,0.73572,70.60000000000002,115,28,18.8244,62.0,0.0
2022-03-10T01:39:40+00:00,-37.849689926952124,145.1089275162667,0.7512000000000001,71.79999999999995,115,28,18.486,60.0,0.0
2022-03-10T01:39:41+00:00,-37.84968942403793,145.10887211188674,0.7563,72.39999999999998,114,28,18.2196,60.0,0.0
2022-03-10T01:39:43+00:00,-37.849689591676,145.1087649911642,0.76607,73.0,115,28,17.4816,59.0,0.0
2022-03-10T01:39:45+00:00,-37.849695878103375,145.10867463424802,0.77576,73.60000000000002,118,28,17.4816,57.0,0.0
2022-03-10T01:39:46+00:00,-37.84970157779753,145.10862392373383,0.78062,73.79999999999995,118,28,17.3808,57.0,0.0
2022-03-10T01:39:47+00:00,-37.84970643930137,145.10856390930712,0.78543,74.20000000000005,118,28,17.316,59.0,0.0
2022-03-10T01:39:51+00:00,-37.84972839988768,145.108338939026,0.80441,75.39999999999998,120,28,16.614,56.0,0.0
2022-03-10T01:39:53+00:00,-37.84974013455212,145.10822947137058,0.8136,76.0,122,28,16.5132,54.0,0.0
2022-03-10T01:39:55+00:00,-37.8497498575598,145.10812528431416,0.82274,76.79999999999995,124,28,16.4124,55.0,0.0
2022-03-10T01:39:57+00:00,-37.84975321032107,145.10803040117025,0.83186,77.60000000000002,127,28,16.4124,54.0,0.0
2022-03-10T01:39:58+00:00,-37.84976075403392,145.1079668663442,0.8363700000000001,78.0,129,28,16.214399999999998,52.0,0.0
2022-03-10T01:40:01+00:00,-37.849783385172486,145.10781641118228,0.8497,79.0,129,28,15.811200000000001,55.0,0.0
2022-03-10T01:40:04+00:00,-37.849790174514055,145.10767911560833,0.8629600000000001,79.39999999999998,126,28,15.9984,55.0,0.0
2022-03-10T01:40:05+00:00,-37.849791180342436,145.10762237012386,0.8674,80.0,122,28,15.9984,55.0,0.0
2022-03-10T01:40:06+00:00,-37.84979034215212,145.10758012533188,0.87187,80.20000000000005,119,28,15.9984,53.0,0.0
2022-03-10T01:40:10+00:00,-37.84980962052941,145.10737954638898,0.88944,81.60000000000002,117,28,15.764399999999998,52.0,0.0
2022-03-10T01:40:11+00:00,-37.84981280565262,145.10733126662672,0.89387,82.0,114,28,15.764399999999998,54.0,0.0
